,date,Longitude,Latitude,State,tweet_clean,sentiment,sentiment_category,y_predict
2495,2022-11-17,-83.804475,27.698682,FL,parti that advoc abort demand castrat children complain that american aren reproduc enough,-0.4588,negative,negative
2496,2022-11-17,-96.5745935,39.2099285,KS,grate they haven couldn abort even your life danger cours like most republican give shit about what happen someon els long,-0.6969,negative,positive
2497,2022-11-17,-90.011008,29.982601,LA,abus everi woman with,0.0,neutral,neutral
2498,2022-11-17,-97.754724,30.3233455,TX,honor decent freedom parent choos what best health their famili long gender relat abort rape year then govern will jail take your kid away pure hypocrit alway,0.7845,positive,positive
2499,2022-11-17,-97.754724,30.3233455,TX,lmao abort greg,0.5994,positive,neutral
2500,2022-11-17,-97.754724,30.3233455,TX,stfu liter abort gtfoh with freedom choos,0.6369,positive,positive
2501,2022-11-17,-89.906309,38.6059635,IL,kid applaud mitch mcconnel reelect major leader senat would have mani more state hadn stupidli propos that abort bill right befor elect know that hurt republican,-0.1027,negative,negative
2502,2022-11-17,-82.2778465,34.719154,SC,first noth that secondli suprem court allow same marriag like abort move codifi into feder keep state from violat right later know that be disingenu,0.5267,positive,positive
2503,2022-11-17,-75.770041,42.746617,NY,,0.0,neutral,neutral
2504,2022-11-17,-85.6411415,42.9564115,MI,dismantl abort industri complex never look good,-0.3412,negative,positive
2505,2022-11-17,-74.1177895,40.0761155,NJ,devout christian opinion rais take abort veri serious allow unless incest rape mother life jeopardi accord nanci pelosi kill babi illeg immigr countri have babi,-0.8689,negative,negative
2506,2022-11-17,-122.7654085,47.039416,WA,choic necessarili abort would ecstat more women found herself situat that need abort number down when there easi access afford healthcar birth control educ judgment care,0.5423,positive,positive
2507,2022-11-17,-70.292545,43.696187,ME,hell that anti abort feckless rught wing hawk applaud defens democraci end there,-0.5994,negative,negative
2508,2022-11-17,-97.0945065,32.8462365,TX,bishop want follow they would have alreadi done cathol know precis what church say about abort statement would wast time,0.0772,positive,positive
2509,2022-11-17,-95.4464865,29.838495,TX,pleas watch town hall abort texa tonight gather group well inform panelist includ women have abort share their stori also abl watch anywher stream texa,0.5106,positive,positive
2510,2022-11-17,-91.0898815,30.3673475,LA,disagre rate number abort fairli consist declin sinc reason thi becaus restrict abort much technolog such ultrasound human fetus moral suasion been effect moreso than,-0.3182,negative,negative
2511,2022-11-17,-71.1593885,42.4895265,MA,media suck dick devout cathol believ abort especi late term give break trump alway invok into speech horribl christian,-0.7351,negative,positive
2512,2022-11-17,-94.3783325,39.0880045,MO,depart speech hous speaker nanci pelosi claim devout cathol support kill most innoc unborn abort such hypocrisi,-0.4588,negative,positive
2513,2022-11-17,-75.1270275,40.312803,PA,true lost winnabl elect point idioci abort probabl cost control state hous,0.128,positive,positive
2514,2022-11-17,-71.4849735,42.537946,MA,serpent ladi actual thought line abort healthcar,0.0,neutral,neutral
2515,2022-11-17,-118.4119065,34.0207895,CA,high school sweetheart current high school footbal blue chipper with scholarship offer from yale shit think that girl pregnant first natur abort happen talk about fumbl,0.1779,positive,positive
2516,2022-11-17,-75.2078345,40.2904485,PA,first never said super feminist think should equal gener second know have ectop pregnanc bet then think differ about abort sure then love govern control your bodi,0.5194,positive,positive
2517,2022-11-17,-92.342322,34.721886,AR,dobb leav abort right state case involv rape incest includ women have what next,-0.6908,negative,negative
2518,2022-11-17,-78.7493365,42.8394075,NY,duck state right slaveri abort marriag equal seem trend peopl throughout histori creep block help harass survivor,-0.2263,negative,negative
2519,2022-11-17,-81.024144,24.732762,FL,dehaan like trump polici they work haven been thi broke sinc bush offic peopl serious hurtin abort relationship aren seriou concern mine thi moment help food tabl truck bill,0.2732,positive,positive
2520,2022-11-17,-88.1615555,30.683649,AL,thi heinou deplor accur descript abort thi what support choic there sugarcoat healthcar murder unborn antithet biblic moral,-0.4588,negative,negative
2521,2022-11-17,-77.0143985,38.898603,DC,discuss histori geneva consensu declar drive principl behind women deserv better abort women healthcar encourag read principl engag with work,0.4404,positive,positive
2522,2022-11-17,-105.5508905,38.997936,CO,noth stop contest abort clinic pueblo mayor say,-0.296,negative,negative
2523,2022-11-17,-85.7223455,38.195555,KY,abort stage reason gross inflat name climat chang stay antiqu babe,-0.4767,negative,neutral
2524,2022-11-17,-122.805579,45.484892,OR,right abort know that suprem court interpret constitut anyway they like time thi get there differ makeup least still meantim thought prayer with,0.3612,positive,positive
2525,2022-11-17,-86.8511765,35.935017,TN,murder legal terminolog abort illeg everywher therefor cannot murder howev bear fals wit call someon murder meddl like murder thief evildo peter repent obsess idolatri exodu,-0.9726,negative,negative
2526,2022-11-17,-86.8511765,35.935017,TN,murder legal terminolog abort illeg everywher cannot murder howev bear fals wit call someon murder meddl like murder thief evildo peter repent obsess idolatri exodu,-0.9726,negative,negative
2527,2022-11-17,-95.913642,36.1093915,OK,minist candid abort herschel,0.0,neutral,neutral
2528,2022-11-17,-86.8511765,35.935017,TN,slap medic solut abort mere foolish hamster women coerc have abort fear their live they suffer ectop pregnanc other complic some have substanc abus issu some have access adequ medic care,-0.6124,negative,negative
2529,2022-11-17,-117.0226945,38.502147,NV,thi huge georgian realli everyon south deserv access abort,0.3182,positive,positive
2530,2022-11-17,-83.804475,27.698682,FL,support mean gave money have abort,0.4019,positive,positive
2531,2022-11-17,-86.8511765,35.935017,TN,jesu noth about abort consid shame interfer what everyon know woman busi meddler busybodi peter,-0.4767,negative,negative
2532,2022-11-17,-74.4289065,40.5012355,NJ,gonna lose health insur befor time replac onli thi situat get funnier becom unemploy accident immedi pregnant without mean abort lmao,-0.7388,negative,negative
2533,2022-11-17,-117.104989,32.810012,CA,dude review record everi abort initi they tri pass even kentucki like fuck thi mediev shit,-0.6808,negative,negative
2534,2022-11-17,-85.6411415,42.9564115,MI,transform restor justic model align with valu doe violent direct action doe dismantl disarm defund abort industri complex through anti capitalist len,-0.7351,negative,negative
2535,2022-11-17,-91.0898815,30.3673475,LA,think women should choosi about their partner that said abort debat revolv around promiscu around question whether fetu individu with right that societi should protect otherwis promiscu irrelev,0.3818,positive,positive
2536,2022-11-17,-89.922029,35.1335205,TN,attitud major tennesseean while identifi life believ abort should either complet legal legal under some condit,0.25,positive,positive
2537,2022-11-17,-111.928142,33.392884,AZ,abort texa stori austin woman water broke earli babi will sepsi babi remov babi weak heartbeat briefli mother life threaten infect abort infect die get abort,-0.9042,negative,negative
2538,2022-11-17,-111.7375655,33.4057545,AZ,look into actual need these procedur after week rare happen incred difficult access becaus law written peopl aren doctor thi befor fell dobb,-0.3612,negative,negative
2539,2022-11-17,-74.4411045,40.488195,NJ,thought first countri do thi stick finger into eye admittedli archaic govern imagin reaction conserv countri same over abort drug western media would nut govern well,0.2732,positive,positive
2540,2022-11-17,-77.0143985,38.898603,DC,anti abort group think they lost midterm,-0.5574,negative,negative
2541,2022-11-17,-74.028523,40.750416,NJ,anti abort clear step with voter trump suprem court cathol justic thoma wife involv overturn elect ignor case begin histori supremenot court decid abort privat matter,0.1027,positive,positive
2542,2022-11-17,-90.347994,38.7468565,MO,hmmmm make wonder about their stanc abort,0.0,neutral,neutral
2543,2022-11-17,-73.8311875,40.6708795,NY,they will never admit that major women support abort right never ever,0.2751,positive,positive
2544,2022-11-17,-106.632718,35.1170025,NM,accord tara shaver abort free mexico incid like thi fairli common occurr mexico abortuari abort facil state never inspect cleanli safeti protocol lament,0.4215,positive,positive
2545,2022-11-17,-81.3677725,28.5016785,FL,alway about abort despit desanti tri avoid subject everi intent abort must everyth fight back,-0.5859,negative,negative
2546,2022-11-17,-106.632718,35.1170025,NM,take human right be against interraci marriag caus women becaus doctor afraid save life give need abort lock becaus they immigr they love,0.8126,positive,positive
2547,2022-11-17,-71.4926995,41.9979685,RI,fine thi turn case exactli nostradamu moment veri predict have predict trump back candid do well abort backlash that would been more impress,0.7264,positive,positive
2548,2022-11-17,-80.4298045,33.884878,SC,fine outlaw abort paid mistress have them mayb step correct real chang,0.2023,positive,positive
2549,2022-11-17,-93.0402815,44.8838495,MN,abort murder,-0.6908,negative,negative
2550,2022-11-17,-88.0088995,42.9592855,WI,again total leav abort issu when talk about independ last elect listen women also mani suburban conserv women vote certain candid becaus abort dump thi trump,-0.128,negative,neutral
2551,2022-11-17,-96.439486,32.7372485,TX,anoth prochoic protectourgirl texa woman almost die becaus couldn abort,-0.5584,negative,negative
2552,2022-11-17,-115.135165,36.0609645,NV,reverend that abort evil,-0.6597,negative,negative
2553,2022-11-17,-89.876449,32.571032,MS,iron that parti climat alarmist unfett abort demand mandat experiment infertil side effect transgender gender chang yield infertil lgbtq that lead offspr complain about popul declin,-0.4588,negative,negative
2554,2022-11-17,-73.9487755,40.655138,NY,wait claim that cathol believ abort idiot,-0.5106,negative,negative
2555,2022-11-17,-83.804475,27.698682,FL,doe abort,0.0,neutral,neutral
2556,2022-11-17,-82.985772,39.9946835,OH,democrat tri make elect about trump work with senat race allow them hold onto that bodi work limit loss hous they tri with abort think work otherwis they would gain seat congress,0.4588,positive,positive
2557,2022-11-17,-72.5455845,42.1130625,MA,news malta move eas last total abort,0.0,neutral,neutral
2558,2022-11-17,-100.0768885,31.1688935,TX,drago have uteru have abort tell hell tell woman what with their bodi would like pass that made have their dick nip,-0.7506,negative,negative
2559,2022-11-17,-72.5455845,42.1130625,MA,news malta move eas last total abort,0.0,neutral,neutral
2560,2022-11-17,-80.649824,35.0643235,NC,that never issu made liber guy gun they kill children weight want abort kill children stuck stupid,-0.9509,negative,negative
2561,2022-11-17,-73.8494415,40.8503475,NY,again daughter rape becom pregnant will have babi rais babi from raper think were say babi girl have abort,-0.8779,negative,negative
2562,2022-11-17,-81.3723715,35.235264,NC,republican wouldn care about abort done fact,0.4939,positive,positive
2563,2022-11-17,-89.2665075,39.7393005,IL,wait abort thank,0.3612,positive,positive
2564,2022-11-17,-80.087032,42.110703,PA,gone from legal rare safe glorifi abort thi sick,0.0258,positive,positive
2565,2022-11-17,-73.8494415,40.8503475,NY,herschel walker loss love rape women good republican parti woman have abort there they want speak threaten kill,-0.7845,negative,negative
2566,2022-11-17,-117.0226945,38.502147,NV,vow they will destroy democraci push nation abort take away social secur medicar that peopl work their whole live donald trump couldn even wait hour after disastr midterm result announc run presid,-0.5423,negative,negative
2567,2022-11-17,-117.0226945,38.502147,NV,major vote block thi countri they buy nonsens that older grandpar parent onc sabotag itself through vow overturn elect strip away abort right,-0.4404,negative,negative
2568,2022-11-17,-86.1324485,39.9632495,IN,chuck schumer democrat concern with birth rate drop they support abort,0.1531,positive,positive
2569,2022-11-17,-84.2306505,33.5268825,GA,texa woman almost die becaus couldn abort,-0.5584,negative,negative
2570,2022-11-17,-93.156922,45.0140865,MN,abort forget that republican leadership been aggress push take right away from women sell that fact,-0.4939,negative,negative
2571,2022-11-17,-91.1308055,40.810943,IA,constitut unit state doe give anyon right abort they were busi build nation have babi,0.0,neutral,neutral
2572,2022-11-17,-80.1818345,38.9201425,WV,while support abort hypocrit believ democrat will fall,0.4019,positive,positive
2573,2022-11-17,-118.4119065,34.0207895,CA,walker codifi interraci marriag abort into suprem court would amend strike those thing down,-0.128,negative,positive
2574,2022-11-17,-82.672903,27.7957195,FL,switch parti watch parti implod time dump trump stop focus woke gay with what import ukrain democraci abort right vote integr economi job health care stay school,-0.1531,negative,positive
2575,2022-11-17,-84.266174,30.4762155,FL,earli flight thi morn mean caught glad thi stori abort access rival report abort right heard from media,0.4588,positive,positive
2576,2022-11-17,-84.3064885,33.9430725,GA,sever clinic said they have begun perform abort again patient more than week pregnant women some protest show their door less than hour after court struck down georgia anti abort gapol,-0.6486,negative,negative
2577,2022-11-17,-90.336884,38.5227265,MO,sorri idea enjoy abort be abort sick sorri,-0.0258,negative,neutral
2578,2022-11-17,-95.0889685,29.544691,TX,forget thi,-0.2263,negative,negative
2579,2022-11-17,-74.946407,40.102243,PA,trump abort shapiro blowout democrat defi polit histori,0.0,neutral,neutral
2580,2022-11-17,-95.0889685,29.544691,TX,thi deadli consequ legisl,0.0,neutral,neutral
2581,2022-11-17,-94.8276865,39.758329,MO,anti abort activist bust say they go after contracept right year,-0.3182,negative,negative
2582,2022-11-17,-80.8467855,35.209059,NC,except multipl deep state codifi law protect abort moron,-0.1531,negative,negative
2583,2022-11-17,-93.3774155,45.1801065,MN,onfir becaus vineloc particl lupu kitsun lumpu abort murder lifer support herschel walker instead have arrest conspiraci commit murder thi should easi choic their moral puriti test,-0.836,negative,negative
2584,2022-11-17,-95.0889685,29.544691,TX,wors than report abbott life thi happen,0.0,neutral,neutral
2585,2022-11-17,-118.4119065,34.0207895,CA,these argument your inan anyon take them serious america near zero popul growth caus abort abort rate actual down from high point when popul growth much higher,0.34,positive,positive
2586,2022-11-17,-87.848561,42.711776,WI,elon well that what your tell also your problem make have abort know poll show like michigan cathol choic evangel fear doesn reson michigan,-0.3182,negative,negative
2587,2022-11-17,-96.7617535,32.8198585,TX,walker talk about warnock famili when head blow your head fuck have shotout with irv polic knock women abort carzi black,-0.5423,negative,negative
2588,2022-11-17,-82.4329785,27.70553,FL,except cough cough abort,0.0,neutral,neutral
2589,2022-11-17,-90.026039,29.9038355,LA,crap chest best abort,0.3818,positive,positive
2590,2022-11-17,-87.2046595,30.4547915,FL,fact abort takethisredpil,0.0,neutral,neutral
2591,2022-11-17,-122.6295865,47.5870515,WA,worship trump come cannot tell never woman cheat with have abort probabl love herschel walker hypocrisi even abort ban rich peopl would still then poor women will tri themselv,0.6985,positive,negative
2592,2022-11-17,-96.7617535,32.8198585,TX,becaus unfortun they sent abort back state after overturn thi prevent measur,0.0258,positive,neutral
2593,2022-11-17,-82.6880405,28.325042,FL,chuck schumer claim immigr solut america produc enough babi hand scream abort right complain there popul growth like use,0.4767,positive,positive
2594,2022-11-17,-79.159931,42.5438735,NY,stupid didn form network other actress move network hallmark went polit they didn want tell stori about polit issu becaus christma movi about coupl have abort would good,-0.0516,negative,negative
2595,2022-11-17,-116.238001,43.598033,ID,jordan dear repug take your nation abort transphobia plan social secur cut white fragil fentinyl halloween candi elect denial antisemit religi zelotri directli dust histori,0.128,positive,negative
2596,2022-11-17,-121.716454,37.931388,CA,announc anyon refer abort legal right murder children will block suggest other same those with that viewpoint issu simpli open intellig discuss,-0.7964,negative,negative
2597,2022-11-17,-122.762114,45.464964,OR,they plan wait year contracept leak audio reveal strategi between tennesse lawmak susanbanthoni lifeamerica abort abortionright scotu bodilyautonomi naral,-0.34,negative,negative
2598,2022-11-17,-122.923488,39.0431235,CA,them they support pedophil they support children be sexual they support open boarder they support abort they choic terrorist,0.6249,positive,positive
2599,2022-11-17,-122.791854,45.424871,OR,abort murder want kid then either protect yourself fix just say there alway adopt child,-0.2732,negative,positive
2600,2022-11-17,-86.791549,36.200008,TN,what abort,0.0,neutral,neutral
2601,2022-11-17,-82.6694675,40.3651595,OH,jordan plan do hous sound like trump love maga job aren gonna polici just gonna investig presid biden hunter biden afghan issu hunter biden border hunter biden forc nationwid abort thank help,0.8979,positive,positive
2602,2022-11-17,-118.3210685,46.0646405,WA,abort need part settlement,0.0,neutral,neutral
2603,2022-11-17,-97.1691565,31.547449,TX,lord made have abort live other babi,0.0,neutral,neutral
2604,2022-11-17,-97.1691565,31.547449,TX,abort,0.0,neutral,neutral
2605,2022-11-17,-80.1818345,38.9201425,WV,quit support abort quit be contradict about popul chuck stupid room,-0.4588,negative,negative
2606,2022-11-17,-118.4119065,34.0207895,CA,republican onli need thing allow biden codifi abort thu take tabl stop mail ballot learn play game democrat they alreadi hand down polici,0.6486,positive,positive
2607,2022-11-17,-122.795782,45.533126,OR,nobodi,0.0,neutral,neutral
2608,2022-11-17,-112.1246765,33.5528625,AZ,solid journal candid answer from here,0.1531,positive,neutral
2609,2022-11-17,-66.058368,18.3841655,PR,perfectli right abort kill favor abort against fifth command receiv holi communion,-0.4588,negative,negative
2610,2022-11-17,-96.17243,42.7834565,IA,price about start with live that were end abort accord guttmach institut cours would unabl vote,0.0,neutral,positive
2611,2022-11-17,-74.946407,40.102243,PA,alway been simpatico with rand abort,0.0,neutral,neutral
2612,2022-11-17,-80.1818345,38.9201425,WV,they support abort confus kill babi import replac bunch sick peopl,-0.743,negative,negative
2613,2022-11-17,-83.1738665,32.6782075,GA,word mccainit robsonit duceyit gope vote thi mess foolish wait until sign abort other crazi leftist thing plan,-0.5574,negative,negative
2614,2022-11-17,-77.277155,38.7936215,VA,right worri anti abort start with sidelin that wouldn throw challeng caus lose primari that incentiv vote against abort good strategi,-0.2732,negative,negative
2615,2022-11-17,-70.533824,41.672066,MA,babi killer they nut abort liter noth with babi christian onli major religion planet that see abort birth control instead medic care they think women have casual they have abort,-0.0772,negative,positive
2616,2022-11-17,-117.728415,33.607129,CA,ratifi asap republican want abort except whole america control they need start work thi countri peopl instead themselv,0.0772,positive,positive
2617,2022-11-17,-89.5694915,44.900818,WI,goosey push conserv suprem court justic through much dismay democrat abort fan,-0.128,negative,neutral
2618,2022-11-17,-74.7243235,40.0730405,NJ,idiot them chucki shelf cring love abort traffick,0.2263,positive,positive
2619,2022-11-17,-70.966855,42.478737,MA,shit asshol abort abort that there motto,-0.5574,negative,negative
2620,2022-11-17,-87.732013,41.8335845,IL,past year almost imposs democrat word abort sadli they alreadi fall back languag strategi protect fight noth about actual legisl,0.0,neutral,negative
2621,2022-11-17,-96.7617535,32.8198585,TX,lindsey go push religi protect allow jewish woman have abort when their life danger,0.0258,positive,positive
2622,2022-11-17,-82.7629355,28.1458325,FL,that main critic abort more tax more govern would,-0.2732,negative,neutral
2623,2022-11-17,-83.139281,40.1252735,OH,sound like they know referendum abort head their,0.3612,positive,positive
2624,2022-11-17,-74.575664,40.39435,NJ,thought they were talk into vote democrat silli worri about declin popul abort doubl speak typic,0.0,neutral,neutral
2625,2022-11-17,-66.058368,18.3841655,PR,abort satan instrument,0.0,neutral,neutral
2626,2022-11-17,-86.8762135,30.4243925,FL,yeah becaus abort,0.296,positive,positive
2627,2022-11-17,-95.4464865,29.838495,TX,archdioces cancel annual mass life ralli focu turn state abort issu,-0.25,negative,neutral
2628,2022-11-17,-119.3066075,37.2691755,CA,someth that doesn occur abort third trimest medic reason,0.0,neutral,neutral
2629,2022-11-17,-118.4119065,34.0207895,CA,abort right just like thi freedom choos keep equat just like thi serious senat differ,0.836,positive,positive
2630,2022-11-17,-111.8665535,40.40707,UT,they want both way abort legal birth rate nonsens,0.2023,positive,positive
2631,2022-11-17,-73.9498205,41.025406,NY,texa woman almost die becaus couldn abort,-0.5584,negative,negative
2632,2022-11-17,-82.6694675,40.3651595,OH,just abort murder covid vaccin kill,-0.886,negative,negative
2633,2022-11-17,-71.276501,42.8912355,NH,reason race hampshir close combin factor includ week abort restrict pass lack messag about seccess crap propos lack uniti within republican parti rebound nhpolit,-0.8316,negative,negative
2634,2022-11-17,-87.732013,41.8335845,IL,understand topic fascism call market economi wage left propos moral ethic tutori state thi fascist regim privat larg portion economi while outlaw contracept abort gender nonconform,-0.5574,negative,negative
2635,2022-11-17,-80.926628,33.6311395,SC,hate tell that peopl walk across border cathol hate abort most veri conserv care what wish keep buss them north,-0.3041,negative,negative
2636,2022-11-17,-83.3882255,42.759745,MI,alex abort govern mean onli trump republican nomine,0.0,neutral,neutral
2637,2022-11-17,-89.014027,42.5530415,WI,mailer ask money from these center locat close home they actual said that abort more access than ever rip threw away,0.0,neutral,neutral
2638,2022-11-17,-80.926628,33.6311395,SC,abort should legal these loser use good need hammer appli their head what thought about elect,0.0,neutral,positive
2639,2022-11-17,-83.1738665,32.6782075,GA,,0.0,neutral,neutral
2640,2022-11-17,-86.8762135,30.4243925,FL,that noth with abort yen thousand coupl wait adopt babi,0.1779,positive,positive
2641,2022-11-17,-82.985772,39.9946835,OH,ohio right life alway tri smokescreen hide their true agenda which abort situat even when person health stake said,0.2732,positive,positive
2642,2022-11-17,-121.469664,38.561722,CA,trump want abort realli when their billion human time rate than will peopl starv becaus drain resourc have mani drain resourc abort stop suffer starvat first week pregnanc,-0.6597,negative,negative
2643,2022-11-17,-93.3613205,46.4418605,MN,speak side mouth fight abort side allow cathol politician pass holi altar receiv lord eucharist when they public support murder preborn children pray soul,-0.34,negative,negative
2644,2022-11-17,-70.891243,43.187098,NH,friendli remind that abort issu between person want abort their healthcar provid period full stop,-0.2263,negative,negative
2645,2022-11-17,-91.4010085,30.937336,LA,argu with peopl abort they go less ignor,0.0,neutral,neutral
2646,2022-11-17,-118.4119065,34.0207895,CA,abort sacr anti nativ conserv anti govern pass law restrict feder tribal abort access discours around tribal clinic extract resourc despit rampant poverti nativ know tribal exist abov state,-0.7351,negative,negative
2647,2022-11-17,-73.743119,43.1426815,NY,prolif victori abort busi close down thi year state abort free save babi america next gener,0.7579,positive,positive
2648,2022-11-17,-81.6125085,30.0942515,FL,wonder abort marriag import wasn that codifi when dem control branch,0.0,neutral,neutral
2649,2022-11-17,-98.5406515,29.417501,TX,republican tri nation abort across board,0.0,neutral,neutral
2650,2022-11-17,-96.053431,41.275721,NE,dont know current place howev some state tri such attempt missouri link below back texa near total abort understand they allow anyon texa anyon help woman obtain,0.5574,positive,positive
2651,2022-11-17,-76.704368,39.3857395,MD,forget harri campaign governor mexico,-0.2263,negative,negative
2652,2022-11-17,-81.016772,29.236992,FL,abort clinic what your angl here,0.0,neutral,neutral
2653,2022-11-17,-86.791549,36.200008,TN,then also think abort okay bibl think okay kill babi parent christian bibl think sinner should stone bibl,-0.4404,negative,negative
2654,2022-11-17,-106.632718,35.1170025,NM,like hell yeah after read twilight werewolv kill vampir after moon yeah pretti much theme cannon also happili ever forc abort edward werewolv fall love with babi crowd worthi,-0.0516,negative,negative
2655,2022-11-17,-71.683502,42.036939,MA,when ask opinion herschel walker respond mitch mcconnel think know pretti sure first abort paid mitch connor daughter,0.3182,positive,positive
2656,2022-11-17,-81.5665045,41.514008,OH,told mani time that patient were thank they could safe abort that when they were readi they would return their when they were readi pregnanc,0.6597,positive,positive
2657,2022-11-17,-81.5665045,41.514008,OH,some speaker longer here with late stanley post interview gave chill account attempt permangan chemic that attempt abort instead caus damag rectum vagina which life threaten,-0.3818,negative,negative
2658,2022-11-17,-122.630908,45.536402,OR,consid settl suprem court three justic even said under oath they would revisit case get codifi that easi alway outlier anti abort dem,-0.3182,negative,negative
2659,2022-11-17,-81.565725,41.50377,OH,burkon largest abort provid here with,0.0,neutral,neutral
2660,2022-11-17,-81.0378265,35.2264115,NC,hope thi doesn happen your children your grandchildren anyon close your hand dirti gregabbott scotu texa woman almost die becaus couldn abort,0.3597,positive,positive
2661,2022-11-17,-73.8494415,40.8503475,NY,joke about abort while give speech front conserv that caught woman usher away other women agenc over their bodi make make sens that hypocrisi polit rino need clean thi,0.5994,positive,positive
2662,2022-11-17,-82.538726,28.838632,FL,diaz under manni watch republican have gain supermajor both chamber florida legislatur set stage rapidli advanc legisl further restrict abort right,0.2023,positive,positive
2663,2022-11-17,-81.267838,28.694736,FL,iren know that never abort babi kept,0.0,neutral,neutral
2664,2022-11-17,-81.267838,28.694736,FL,wade never been constitut alway state life think abort murder,-0.6908,negative,negative
2665,2022-11-17,-80.2333285,25.7823535,FL,car hammer abort,0.0,neutral,neutral
2666,2022-11-17,-90.247824,38.653771,MO,they end abort those peopl will becaus their health there hospit medic care them,0.4939,positive,positive
2667,2022-11-17,-77.406826,38.9347395,VA,count hous senat still play thi win dem your presid will neuter come januari recommend that legisl thru legal abort other crap befor then,0.765,positive,positive
2668,2022-11-17,-73.449152,40.7174995,NY,elw come abort right protest dump massiv amount galapago becaus wrong,-0.7717,negative,negative
2669,2022-11-17,-83.1738665,32.6782075,GA,abort reason popul doesn reproduc,0.0,neutral,neutral
2670,2022-11-17,-78.657837,35.8439815,NC,could probabl solv most polit government problem stop play game with sexual prefer marriag regul abort right none which should concern politician,-0.4144,negative,negative
2671,2022-11-18,-86.6807375,32.576227,AL,abort take life veri much differ quit tell that those left seem understand that basic concept,0.0,neutral,neutral
2672,2022-11-18,-86.40961,35.84742,TN,lefti quit nasti have pretti civil debat over abort with choic person,0.0,neutral,neutral
2673,2022-11-18,-85.9785995,35.8305215,TN,well take from american support abort sodomi usuri unjust war pray convers,-0.2732,negative,positive
2674,2022-11-18,-95.4464865,29.838495,TX,peopl with republican take women right ban abort when kill million babi real enemi here,-0.8519,negative,negative
2675,2022-11-18,-76.620482,39.284713,MD,manchild drive hour weekend friend harass peopl leav drag brunch milwauke when holler face escort blockad entranc these teen abort clinic holler patient protect same escort,0.1779,positive,positive
2676,2022-11-18,-122.3001295,47.827984,WA,prime sponsor nation most restrict abort refus support remov slaveri from constitut voter overwhelmingli though lobbyist anti abort group record coach legisl read their word wretch,-0.3597,negative,negative
2677,2022-11-18,-89.5694915,44.900818,WI,vandal anti abort offic respond rule presid wisconsin anti abort lobbi group whose offic vandal after suprem court draft opinion suggest would overturn view video,-0.5574,negative,negative
2678,2022-11-18,-95.913642,36.1093915,OK,texa woman water broke week pregnanc doom becaus texa abort doctor could legal termin until life risk they wait until develop sepsi perform abort nearli die,-0.875,negative,negative
2679,2022-11-18,-76.8579695,39.269675,MD,where hear that abort even possibl month what that even mean good grief,-0.0772,negative,positive
2680,2022-11-18,-121.3004255,37.980826,CA,binghamr clear woman want abort other type medic procedur should abl from doctor medic institut offic clinic without be harass jail dark age were bathroom alley they,0.6734,positive,positive
2681,2022-11-18,-88.0255425,43.0675375,WI,campaign wrap with team today keep account open endors janet state suprem court educ voter gerrymand effect wisconsin abort suppress vote through podcast have heard last word from bird letsgo,0.0,neutral,neutral
2682,2022-11-18,-80.2719035,26.75897,FL,thi abus took your colleg girlfriend abort clinic receipt,0.0,neutral,neutral
2683,2022-11-18,-90.193237,36.384816,AR,control women health women themselv their doctor legisl heath chanc stupidli refer anti abort law then these women that worri about should control their bodi use birth control,-0.3182,negative,negative
2684,2022-11-18,-92.131274,34.7519365,AR,sierra murder they know women doctor commit abort demon they want kill human life becaus unborn children have uniqu signatur that make them individu they have right under constitut thi fact love,-0.5719,negative,negative
2685,2022-11-18,-97.552161,35.4828435,OK,alec research career rather right center support right ban abort enlighten lack moral integr,0.0258,positive,negative
2686,2022-11-18,-75.117998,40.0048655,PA,evangel screech that trump use them they use they knew about rape ivana sexual assault alleg pussi grab affair they overlook thi they want abort badli play victim,-0.836,negative,negative
2687,2022-11-18,-83.1738665,32.6782075,GA,look then heard bitch some dead babi abort,-0.8442,negative,negative
2688,2022-11-18,-74.011041,40.706941,NY,anti abort group court pull approv abort drug iran mifepriston dubai abortiondrug misoprostol calebdavislondon market trade invest,-0.3182,negative,negative
2689,2022-11-18,-93.2662515,36.6548395,MO,worri rememb will face judgement seat some sinc love think those women will welcom becaus know their heart take chanc abort clinic picket lover worri were them,0.8402,positive,positive
2690,2022-11-18,-118.4119065,34.0207895,CA,right winger love constitut buzz word like freedom free speech their knee buckl everi time they face with contradict claim abort ban book lgbtqia more specif tran issu,0.8519,positive,positive
2691,2022-11-18,-83.1738665,32.6782075,GA,abort,0.0,neutral,neutral
2692,2022-11-18,-86.791549,36.200008,TN,legal contracept need clarif hous speaker cameron sexton say after attorney gener opinion shed light abort appli earliest stage pregnanc stori,0.128,positive,positive
2693,2022-11-18,-82.7001155,34.7925755,SC,kind moron fight abort complain becaus popul growth down that democrat,-0.3182,negative,negative
2694,2022-11-18,-118.1567105,33.8091715,CA,hobi trgistu children aren consequ abort even thing much contradict go,-0.3182,negative,negative
2695,2022-11-18,-73.9685415,40.780709,NY,cite fisman abort studi that automat disqualifi,0.0,neutral,neutral
2696,2022-11-18,-82.6694675,40.3651595,OH,from torah commentari thi trope be advanc desper ignor peopl read their deprav into passag hand spiritu curs involv fertil abil conceiv abort current fetu,0.4939,positive,positive
